# Calibration file of tamex_id 2 @ channel 6
# fine_T bin		 Calibration value
1		0
2		0
3		0
4		0
5		0
6		0
7		0
8		0
9		0
10		0
11		0
12		0
13		0
14		0
15		0
16		0
17		0.00431132
18		0.00714772
19		0.00760154
20		0.0107783
21		0.0164511
22		0.0176991
23		0.0183799
24		0.0187202
25		0.021897
26		0.0264352
27		0.0293851
28		0.0301793
29		0.0304062
30		0.0326753
31		0.0344906
32		0.0356251
33		0.0361924
34		0.0378943
35		0.0436805
36		0.0456093
37		0.0466304
38		0.0473111
39		0.0499206
40		0.0519628
41		0.0534377
42		0.0561607
43		0.0584298
44		0.0591105
45		0.0612662
46		0.0628545
47		0.0664851
48		0.0695484
49		0.0702292
50		0.0707965
51		0.0730656
52		0.0762423
53		0.0773769
54		0.078398
55		0.0822555
56		0.082369
57		0.084865
58		0.0859995
59		0.0916723
60		0.0933742
61		0.0957568
62		0.0959837
63		0.0993873
64		0.100749
65		0.102678
66		0.104379
67		0.10506
68		0.106875
69		0.10801
70		0.111073
71		0.113342
72		0.116179
73		0.118902
74		0.120263
75		0.120944
76		0.123667
77		0.124688
78		0.12639
79		0.127751
80		0.128772
81		0.131609
82		0.133991
83		0.134559
84		0.135353
85		0.140005
86		0.141593
87		0.141933
88		0.144656
89		0.145564
90		0.146585
91		0.148514
92		0.150783
93		0.1543
94		0.155208
95		0.157136
96		0.157477
97		0.159859
98		0.165872
99		0.16678
100		0.168255
101		0.170184
102		0.172226
103		0.175176
104		0.179374
105		0.180508
106		0.181302
107		0.182097
108		0.183912
109		0.184706
110		0.188791
111		0.190379
112		0.192081
113		0.193556
114		0.196506
115		0.200363
116		0.201271
117		0.201725
118		0.204561
119		0.206263
120		0.208192
121		0.210234
122		0.211141
123		0.212957
124		0.214318
125		0.21568
126		0.217268
127		0.221466
128		0.2226
129		0.223735
130		0.225437
131		0.226571
132		0.230202
133		0.23145
134		0.233152
135		0.234854
136		0.235648
137		0.239959
138		0.242001
139		0.242909
140		0.244838
141		0.246313
142		0.250057
143		0.250964
144		0.252666
145		0.253574
146		0.254482
147		0.255389
148		0.258226
149		0.260608
150		0.262083
151		0.264012
152		0.264919
153		0.266508
154		0.268323
155		0.270252
156		0.271727
